Cells Transmitted,Success Probability
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.00017777777777777779
31,0.00017777777777777779
32,0.00017777777777777779
33,0.00017777777777777779
34,0.00017777777777777779
35,0.00017777777777777779
36,0.00017777777777777779
37,0.00017777777777777779
38,0.00017777777777777779
39,0.00017777777777777779
40,0.00017777777777777779
41,0.00017777777777777779
42,0.00017777777777777779
43,0.00017777777777777779
44,0.00017777777777777779
45,0.00017777777777777779
46,0.00017777777777777779
47,0.00017777777777777779
48,0.00017777777777777779
49,0.00017777777777777779
50,0.00017777777777777779
51,0.00017777777777777779
52,0.00017777777777777779
53,0.00017777777777777779
54,0.00017777777777777779
55,0.00017777777777777779
56,0.00017777777777777779
57,0.00017777777777777779
58,0.00017777777777777779
59,0.00017777777777777779
60,0.00012861736334405144
61,0.00012861736334405144
62,0.00012861736334405144
63,0.00012861736334405144
64,0.00012861736334405144
65,0.00012861736334405144
66,0.00012861736334405144
67,0.00012861736334405144
68,0.00012861736334405144
69,0.00012861736334405144
70,0.00012861736334405144
71,0.00012861736334405144
72,0.00012861736334405144
73,0.00012861736334405144
74,0.00012861736334405144
75,0.00012861736334405144
76,0.00012861736334405144
77,0.00012861736334405144
78,0.00012861736334405144
79,0.00012861736334405144
80,0.00012861736334405144
81,0.00012861736334405144
82,0.00012861736334405144
83,0.00012861736334405144
84,0.00012861736334405144
85,0.00012861736334405144
86,0.00012861736334405144
87,0.00012861736334405144
88,0.00012861736334405144
89,0.00012861736334405144
90,0.00012861736334405144
91,0.00012861736334405144
92,0.00012861736334405144
93,0.00012861736334405144
94,0.00012861736334405144
95,0.00012861736334405144
96,0.00012861736334405144
97,0.00012861736334405144
98,0.00012861736334405144
99,0.00012861736334405144
100,0.0001038961038961039
101,0.0001038961038961039
102,0.0001038961038961039
103,0.0001038961038961039
104,0.0001038961038961039
105,0.0001038961038961039
106,0.0001038961038961039
107,0.0001038961038961039
108,0.0001038961038961039
109,0.0001038961038961039
110,0.0001038961038961039
111,0.0001038961038961039
112,0.0001038961038961039
113,0.0001038961038961039
114,0.0001038961038961039
115,0.0001038961038961039
116,0.0001038961038961039
117,0.0001038961038961039
118,0.0001038961038961039
119,0.0001038961038961039
120,0.0001038961038961039
121,0.0001038961038961039
122,0.0001038961038961039
123,0.0001038961038961039
124,0.0001038961038961039
125,0.0001038961038961039
126,0.0001038961038961039
127,0.0001038961038961039
128,0.0001038961038961039
129,0.0001038961038961039
130,0.0001038961038961039
131,0.0001038961038961039
132,0.0001038961038961039
133,0.0001038961038961039
134,0.0001038961038961039
135,0.0001038961038961039
136,0.0001038961038961039
137,0.0001038961038961039
138,0.0001038961038961039
139,0.0001038961038961039
140,0.0001038961038961039
141,0.0001038961038961039
142,0.0001038961038961039
143,0.0001038961038961039
144,0.0001038961038961039
145,0.0001038961038961039
146,0.0001038961038961039
147,0.0001038961038961039
148,0.0001038961038961039
149,0.0001038961038961039
150,0.00017524665054320703
151,0.00017524665054320703
152,0.00017524665054320703
153,0.00017524665054320703
154,0.00017524665054320703
155,0.00017524665054320703
156,0.00017524665054320703
157,0.00017524665054320703
158,0.00017524665054320703
159,0.00017524665054320703
160,0.00017524665054320703
161,0.00017524665054320703
162,0.00017524665054320703
163,0.00017524665054320703
164,0.00017524665054320703
165,0.00017524665054320703
166,0.00017524665054320703
167,0.00017524665054320703
168,0.00017524665054320703
169,0.00017524665054320703
170,0.00017524665054320703
171,0.00017524665054320703
172,0.00017524665054320703
173,0.00017524665054320703
174,0.00017524665054320703
175,0.00017524665054320703
176,0.00017524665054320703
177,0.00017524665054320703
178,0.00017524665054320703
179,0.00017524665054320703
180,0.00017524665054320703
181,0.00017524665054320703
182,0.00017524665054320703
183,0.00017524665054320703
184,0.00017524665054320703
185,0.00017524665054320703
186,0.00017524665054320703
187,0.00017524665054320703
188,0.00017524665054320703
189,0.00017524665054320703
190,0.00017524665054320703
191,0.00017524665054320703
192,0.00017524665054320703
193,0.00017524665054320703
194,0.00017524665054320703
195,0.00017524665054320703
196,0.00017524665054320703
197,0.00017524665054320703
198,0.00017524665054320703
199,0.00017524665054320703
200,0.00017524665054320703
201,0.00017524665054320703
202,0.00017524665054320703
203,0.00017524665054320703
204,0.00017524665054320703
205,0.00017524665054320703
206,0.00017524665054320703
207,0.00017524665054320703
208,0.00017524665054320703
209,0.00017524665054320703
210,0.00015181140241904412
211,0.00015181140241904412
212,0.00015181140241904412
213,0.00015181140241904412
214,0.00015181140241904412
215,0.00015181140241904412
216,0.00015181140241904412
217,0.00015181140241904412
218,0.00015181140241904412
219,0.00015181140241904412
220,0.00015181140241904412
221,0.00015181140241904412
222,0.00015181140241904412
223,0.00015181140241904412
224,0.00015181140241904412
225,0.00015181140241904412
226,0.00015181140241904412
227,0.00015181140241904412
228,0.00015181140241904412
229,0.00015181140241904412
230,0.00015181140241904412
231,0.00015181140241904412
232,0.00015181140241904412
233,0.00015181140241904412
234,0.00015181140241904412
235,0.00015181140241904412
236,0.00015181140241904412
237,0.00015181140241904412
238,0.00015181140241904412
239,0.00015181140241904412
240,0.00015181140241904412
241,0.00015181140241904412
242,0.00015181140241904412
243,0.00015181140241904412
244,0.00015181140241904412
245,0.00015181140241904412
246,0.00015181140241904412
247,0.00015181140241904412
248,0.00015181140241904412
249,0.00015181140241904412
250,0.00015181140241904412
251,0.00015181140241904412
252,0.00015181140241904412
253,0.00015181140241904412
254,0.00015181140241904412
255,0.00015181140241904412
256,0.00015181140241904412
257,0.00015181140241904412
258,0.00015181140241904412
259,0.00015181140241904412
260,0.00015181140241904412
261,0.00015181140241904412
262,0.00015181140241904412
263,0.00015181140241904412
264,0.00015181140241904412
265,0.00015181140241904412
266,0.00015181140241904412
267,0.00015181140241904412
268,0.00015181140241904412
269,0.00015181140241904412
270,0.00015181140241904412
271,0.00015181140241904412
272,0.00015181140241904412
273,0.00015181140241904412
274,0.00015181140241904412
275,0.00015181140241904412
276,0.00015181140241904412
277,0.00015181140241904412
278,0.00015181140241904412
279,0.00015181140241904412
280,0.0001328962327670894
281,0.0001328962327670894
282,0.0001328962327670894
283,0.0001328962327670894
284,0.0001328962327670894
285,0.0001328962327670894
286,0.0001328962327670894
287,0.0001328962327670894
288,0.0001328962327670894
289,0.0001328962327670894
290,0.0001328962327670894
291,0.0001328962327670894
292,0.0001328962327670894
293,0.0001328962327670894
294,0.0001328962327670894
295,0.0001328962327670894
296,0.0001328962327670894
297,0.0001328962327670894
298,0.0001328962327670894
299,0.0001328962327670894
